CODIGO,date,value,who_entered
17015010.0,2026-02-4,2.0,7
17025020.0,2026-02-4,7.4,7
15015050.0,2026-02-4,0.0,7
14015080.0,2026-02-4,0.0,7
15065180.0,2026-02-4,0.0,7
28025502.0,2026-02-4,0.0,7
13035501.0,2026-02-4,0.0,7
12015070.0,2026-02-4,26.2,7
23155030.0,2026-02-4,0.0,7
23195502.0,2026-02-4,0.0,7
16015010.0,2026-02-4,0.0,7
23085270.0,2026-02-4,0.0,7
26155110.0,2026-02-4,0.2,7
26135040.0,2026-02-4,0.0,7
26125061.0,2026-02-4,0.0,7
21245040.0,2026-02-4,0.0,7
21205791.0,2026-02-4,0.0,7
21202280.0,2026-02-4,0.0,7
26075040.0,2026-02-4,0.0,7
21115020.0,2026-02-4,0.0,7
52045020.0,2026-02-4,0.0,7
52055230.0,2026-02-4,1.7,7
11045010.0,2026-02-4,71.0,7
53115010.0,2026-02-4,33.0,7
37055010.0,2026-02-4,0.0,7
38015030.0,2026-02-4,0.0,7
35035020.0,2026-02-4,0.0,7
34015010.0,2026-02-4,0.0,7
48015050.0,2026-02-4,22.6,7
26125120.0,2026-02-4,0.0,7
2120080.0,2026-02-4,0.0,7
2401042.0,2026-02-4,0.0,7
2120659.0,2026-02-4,0.0,7
2120629.0,2026-02-4,0.0,7
2120516.0,2026-02-4,0.0,7
2401036.0,2026-02-4,0.0,7
2119514.0,2026-02-4,0.0,7
2306517.0,2026-02-4,0.0,7
2120112.0,2026-02-4,0.0,7
2120647.0,2026-02-4,0.0,7
2306039.0,2026-02-4,0.0,7
2120646.0,2026-02-4,0.0,7
2119022.0,2026-02-4,0.0,7
2306507.0,2026-02-4,0.0,7
2306033.0,2026-02-4,0.0,7
2120644.0,2026-02-4,0.0,7
2401043.0,2026-02-4,0.0,7
2401513.0,2026-02-4,0.0,7
2401115.0,2026-02-4,0.0,7
2120190.0,2026-02-4,0.0,7
2120074.0,2026-02-4,0.0,7
2306308.0,2026-02-4,0.0,7
2120652.0,2026-02-4,0.0,7
2120174.0,2026-02-4,0.2,7
2120166.0,2026-02-4,0.0,7
2119046.0,2026-02-4,0.0,7
2120182.0,2026-02-4,0.0,7
2120168.0,2026-02-4,0.0,7
2401037.0,2026-02-4,0.0,7
2401057.0,2026-02-4,0.0,7
2401515.0,2026-02-4,0.0,7
2120540.0,2026-02-4,0.0,7
2306040.0,2026-02-4,0.0,7
2120077.0,2026-02-4,0.0,7
2123007.0,2026-02-4,0.0,7
2401534.0,2026-02-4,0.0,7
26030150.0,2026-02-4,5.2,7
26020030.0,2026-02-4,2.0,7
25025080.0,2026-02-4,0.0,7
29015000.0,2026-02-4,0.0,7
29030050.0,2026-02-4,0.0,7
25025170.0,2026-02-4,0.0,7
25020140.0,2026-02-4,0.0,7
29040240.0,2026-02-4,0.0,7
29040230.0,2026-02-4,0.0,7
25025160.0,2026-02-4,0.0,7
25025190.0,2026-02-4,0.0,7
29040310.0,2026-02-4,0.0,7
25020470.0,2026-02-4,0.0,7
12030010.0,2026-02-4,0.0,7
29035110.0,2026-02-4,0.0,7
14010050.0,2026-02-4,0.0,7
29035080.0,2026-02-4,0.0,7
14010010.0,2026-02-4,0.0,7
29040260.0,2026-02-4,0.0,7
29040250.0,2026-02-4,0.0,7
25021280.0,2026-02-4,0.0,7
29040300.0,2026-02-4,0.0,7
14010020.0,2026-02-4,0.0,7
29040020.0,2026-02-4,0.0,7
25020700.0,2026-02-4,0.0,7
25020960.0,2026-02-4,0.0,7
13015040.0,2026-02-4,0.0,7
29035040.0,2026-02-4,0.0,7
13090050.0,2026-02-4,0.0,7
13085010.0,2026-02-4,0.0,7
13075020.0,2026-02-4,0.0,7
13090040.0,2026-02-4,0.0,7
25025270.0,2026-02-4,0.0,7
25025380.0,2026-02-4,0.0,7
12045020.0,2026-02-4,0.0,7
29040450.0,2026-02-4,0.0,7
25020760.0,2026-02-4,0.0,7
25020950.0,2026-02-4,0.0,7
13075010.0,2026-02-4,0.0,7
12045010.0,2026-02-4,0.0,7
13030010.0,2026-02-4,0.0,7
25021370.0,2026-02-4,0.0,7
29035000.0,2026-02-4,0.0,7
29060090.0,2026-02-4,0.0,7
28040030.0,2026-02-4,0.0,7
28040010.0,2026-02-4,0.0,7
28010360.0,2026-02-4,0.0,7
15060180.0,2026-02-4,0.0,7
15060040.0,2026-02-4,0.0,7
25020250.0,2026-02-4,0.0,7
15030010.0,2026-02-4,0.0,7
25021600.0,2026-02-4,0.0,7
1506500197.0,2026-02-4,0.0,7
28010340.0,2026-02-4,0.0,7
29060200.0,2026-02-4,0.0,7
15045010.0,2026-02-4,0.0,7
15075030.0,2026-02-4,0.0,7
15085030.0,2026-02-4,1.0,7
2804500195.0,2026-02-4,0.0,7
29060040.0,2026-02-4,0.0,7
15010010.0,2026-02-4,0.0,7
1501500196.0,2026-02-4,0.0,7
28040100.0,2026-02-4,0.0,7
15010501.0,2026-02-4,0.0,7
15010300.0,2026-02-4,0.0,7
25021240.0,2026-02-4,0.0,7
29060170.0,2026-02-4,0.0,7
29060210.0,2026-02-4,0.0,7
25020220.0,2026-02-4,0.0,7
25021500.0,2026-02-4,0.0,7
28010040.0,2026-02-4,0.0,7
28035020.0,2026-02-4,0.0,7
28035010.0,2026-02-4,0.0,7
28010370.0,2026-02-4,0.0,7
25020690.0,2026-02-4,0.0,7
29060540.0,2026-02-4,0.0,7
28040140.0,2026-02-4,0.0,7
28040150.0,2026-02-4,0.0,7
29060100.0,2026-02-4,0.0,7
15010020.0,2026-02-4,0.0,7
25020240.0,2026-02-4,0.0,7
28010090.0,2026-02-4,0.0,7
25020090.0,2026-02-4,0.0,7
28040300.0,2026-02-4,0.0,7
1704500201.0,2026-02-4,0.4,7
23190140.0,2026-02-4,0.0,7
24025040.0,2026-02-4,0.0,7
23100050.0,2026-02-4,0.0,7
23190350.0,2026-02-4,0.0,7
16055060.0,2026-02-4,0.0,7
24010230.0,2026-02-4,0.0,7
24010640.0,2026-02-4,0.0,7
24040050.0,2026-02-4,0.0,7
16055010.0,2026-02-4,0.0,7
16055040.0,2026-02-4,0.0,7
23125120.0,2026-02-4,0.0,7
24030210.0,2026-02-4,0.0,7
16015020.0,2026-02-4,0.0,7
24025020.0,2026-02-4,0.0,7
23180070.0,2026-02-4,0.0,7
16010010.0,2026-02-4,0.0,7
24020130.0,2026-02-4,0.0,7
37020030.0,2026-02-4,0.0,7
37035010.0,2026-02-4,1.9,7
23180020.0,2026-02-4,0.0,7
16025040.0,2026-02-4,0.0,7
16035030.0,2026-02-4,0.0,7
16020010.0,2026-02-4,0.0,7
16025030.0,2026-02-4,0.0,7
16025010.0,2026-02-4,0.0,7
24010650.0,2026-02-4,0.0,7
24010660.0,2026-02-4,0.0,7
16020080.0,2026-02-4,0.0,7
16030080.0,2026-02-4,0.0,7
23190110.0,2026-02-4,0.0,7
24020120.0,2026-02-4,0.0,7
37010020.0,2026-02-4,0.0,7
23190500.0,2026-02-4,0.0,7
23215050.0,2026-02-4,0.0,7
16015100.0,2026-02-4,0.0,7
24030950.0,2026-02-4,0.0,7
23205030.0,2026-02-4,0.0,7
24010750.0,2026-02-4,0.0,7
24015250.0,2026-02-4,0.0,7
23125060.0,2026-02-4,0.0,7
23125040.0,2026-02-4,0.0,7
23155040.0,2026-02-4,0.0,7
24015260.0,2026-02-4,0.0,7
23130010.0,2026-02-4,0.0,7
23210020.0,2026-02-4,0.0,7
24020040.0,2026-02-4,0.0,7
24010820.0,2026-02-4,0.0,7
37010010.0,2026-02-4,3.0,7
37020020.0,2026-02-4,0.0,7
24055040.0,2026-02-4,0.0,7
23195090.0,2026-02-4,0.0,7
37010040.0,2026-02-4,0.0,7
24011070.0,2026-02-4,17.0,7
16035010.0,2026-02-4,0.0,7
23200010.0,2026-02-4,0.0,7
24010760.0,2026-02-4,0.0,7
24010670.0,2026-02-4,0.0,7
16030090.0,2026-02-4,4.0,7
24020080.0,2026-02-4,0.0,7
23205020.0,2026-02-4,0.0,7
23160010.0,2026-02-4,0.0,7
24055030.0,2026-02-4,0.0,7
25020970.0,2026-02-4,0.0,7
37015020.0,2026-02-4,0.0,7
23210160.0,2026-02-4,0.0,7
24035400.0,2026-02-4,0.0,7
23190440.0,2026-02-4,0.0,7
24030340.0,2026-02-4,0.0,7
16010110.0,2026-02-4,0.0,7
23195110.0,2026-02-4,0.0,7
24050100.0,2026-02-4,0.0,7
37050010.0,2026-02-4,0.0,7
24030270.0,2026-02-4,0.0,7
16030140.0,2026-02-4,0.0,7
16020140.0,2026-02-4,0.0,7
24050060.0,2026-02-4,0.0,7
24030680.0,2026-02-4,0.0,7
24030750.0,2026-02-4,0.0,7
24010240.0,2026-02-4,0.0,7
23180100.0,2026-02-4,0.0,7
16040050.0,2026-02-4,0.0,7
37050040.0,2026-02-4,0.0,7
16010040.0,2026-02-4,0.0,7
24020150.0,2026-02-4,0.0,7
23190130.0,2026-02-4,0.0,7
23185010.0,2026-02-4,0.0,7
23190560.0,2026-02-4,0.0,7
24030330.0,2026-02-4,0.0,7
24050070.0,2026-02-4,0.0,7
24030350.0,2026-02-4,0.0,7
24015300.0,2026-02-4,0.0,7
24035070.0,2026-02-4,0.0,7
24015220.0,2026-02-4,0.0,7
24035120.0,2026-02-4,0.0,7
24035130.0,2026-02-4,0.0,7
24035430.0,2026-02-4,0.0,7
24035260.0,2026-02-4,0.0,7
24035330.0,2026-02-4,0.0,7
35075020.0,2026-02-4,0.0,7
35085050.0,2026-02-4,0.0,7
35215020.0,2026-02-4,0.0,7
35090050.0,2026-02-4,0.0,7
24030230.0,2026-02-4,0.0,7
23120250.0,2026-02-4,0.0,7
23125140.0,2026-02-4,0.0,7
24010180.0,2026-02-4,0.0,7
24030260.0,2026-02-4,0.0,7
24030310.0,2026-02-4,0.0,7
23125100.0,2026-02-4,0.0,7
35075010.0,2026-02-4,0.0,7
35075040.0,2026-02-4,0.0,7
35195030.0,2026-02-4,0.0,7
35210050.0,2026-02-4,0.0,7
24015090.0,2026-02-4,0.0,7
35230040.0,2026-02-4,0.0,7
36025010.0,2026-02-4,0.0,7
35235040.0,2026-02-4,0.0,7
35235050.0,2026-02-4,0.0,7
24035040.0,2026-02-4,0.0,7
35070080.0,2026-02-4,0.0,7
35070040.0,2026-02-4,0.0,7
35070210.0,2026-02-4,0.0,7
35070020.0,2026-02-4,0.0,7
35080060.0,2026-02-4,0.0,7
36030030.0,2026-02-4,0.0,7
35070260.0,2026-02-4,0.0,7
35070070.0,2026-02-4,0.0,7
35070100.0,2026-02-4,0.0,7
35080070.0,2026-02-4,0.0,7
24030240.0,2026-02-4,0.0,7
24010830.0,2026-02-4,0.0,7
24010810.0,2026-02-4,0.0,7
23125090.0,2026-02-4,0.0,7
35070010.0,2026-02-4,0.0,7
35070180.0,2026-02-4,0.0,7
24030800.0,2026-02-4,0.0,7
24010630.0,2026-02-4,0.0,7
24030400.0,2026-02-4,0.0,7
35080010.0,2026-02-4,0.0,7
35190070.0,2026-02-4,0.0,7
35085040.0,2026-02-4,0.0,7
24035310.0,2026-02-4,2.2,7
24035250.0,2026-02-4,0.0,7
35210010.0,2026-02-4,0.0,7
24035420.0,2026-02-4,0.0,7
35085020.0,2026-02-4,0.0,7
35195050.0,2026-02-4,0.0,7
35190030.0,2026-02-4,0.0,7
24035020.0,2026-02-4,0.0,7
35075030.0,2026-02-4,0.0,7
21010140.0,2026-02-4,0.0,7
21020050.0,2026-02-4,0.0,7
21060070.0,2026-02-4,3.0,7
21110040.0,2026-02-4,0.0,7
21050140.0,2026-02-4,25.0,7
44045020.0,2026-02-4,0.0,7
21135030.0,2026-02-4,0.0,7
21145040.0,2026-02-4,0.0,7
21110330.0,2026-02-4,0.0,7
21110070.0,2026-02-4,0.0,7
21110180.0,2026-02-4,0.0,7
44040020.0,2026-02-4,0.0,7
21060090.0,2026-02-4,0.0,7
21050170.0,2026-02-4,0.0,7
21080080.0,2026-02-4,0.0,7
21080070.0,2026-02-4,11.0,7
44045010.0,2026-02-4,2.4,7
44030060.0,2026-02-4,0.0,7
21010050.0,2026-02-4,0.0,7
21040050.0,2026-02-4,3.0,7
21050090.0,2026-02-4,0.0,7
21050290.0,2026-02-4,0.0,7
21010110.0,2026-02-4,0.0,7
21055030.0,2026-02-4,0.0,7
21030080.0,2026-02-4,0.0,7
21020040.0,2026-02-4,0.0,7
21080030.0,2026-02-4,0.0,7
21030090.0,2026-02-4,33.0,7
21010190.0,2026-02-4,0.0,7
21015030.0,2026-02-4,0.0,7
21115100.0,2026-02-4,0.0,7
21010160.0,2026-02-4,0.0,7
21060080.0,2026-02-4,1.0,7
