29040240,2024-10-01,0,7
29040230,2024-10-01,0,7
25025160,2024-10-01,3,7
25021350,2024-10-01,1.6,7
25025190,2024-10-01,0,7
29040310,2024-10-01,0,7
25020470,2024-10-01,0,7
12030010,2024-10-01,0,7
29035110,2024-10-01,0,7
14010050,2024-10-01,0,7
29035080,2024-10-01,0,7
14010010,2024-10-01,0,7
29040260,2024-10-01,0,7
29040250,2024-10-01,0,7
25021280,2024-10-01,4.5,7
29040300,2024-10-01,0,7
14010020,2024-10-01,0,7
29040020,2024-10-01,0,7
25020700,2024-10-01,4,7
25020960,2024-10-01,0,7
13015040,2024-10-01,11.2,7
29035040,2024-10-01,1.9,7
13090050,2024-10-01,0,7
13085010,2024-10-01,6.2,7
13075020,2024-10-01,0,7
13090040,2024-10-01,0,7
25025270,2024-10-01,0,7
13085030,2024-10-01,2,7
25025030,2024-10-01,3.4,7
25025380,2024-10-01,0,7
12045020,2024-10-01,0,7
29040450,2024-10-01,0.1,7
25020760,2024-10-01,0,7
25025210,2024-10-01,86.6,7
25025100,2024-10-01,0.1,7
25020950,2024-10-01,1,7
13075010,2024-10-01,0,7
12045010,2024-10-01,0,7
13030010,2024-10-01,0,7
25021370,2024-10-01,3,7
29035000,2024-10-01,0,7
25025240,2024-10-01,0,7
29060090,2024-10-01,0,7
28040030,2024-10-01,5,7
28015070,2024-10-01,0.7,7
28040010,2024-10-01,6,7
28010360,2024-10-01,7,7
15060180,2024-10-01,1,7
25021640,2024-10-01,0,7
25020250,2024-10-01,5,7
15030010,2024-10-01,1,7
25021600,2024-10-01,2,7
1506500197,2024-10-01,3.4,7
28010340,2024-10-01,,7
29060200,2024-10-01,0,7
15045010,2024-10-01,34.6,7
15075030,2024-10-01,0,7
15085030,2024-10-01,0,7
2804500195,2024-10-01,3.7,7
29060040,2024-10-01,0,7
25025002,2024-10-01,0.5,7
15010010,2024-10-01,9,7
1501500196,2024-10-01,20,7
28040100,2024-10-01,0,7
15010501,2024-10-01,1,7
15010300,2024-10-01,0,7
25021240,2024-10-01,11,7
29060170,2024-10-01,0,7
29060210,2024-10-01,33,7
25020220,2024-10-01,0,7
25021500,2024-10-01,0,7
29065000,2024-10-01,0,7
28010040,2024-10-01,0,7
25021630,2024-10-01,4,7
28035020,2024-10-01,0,7
28035010,2024-10-01,10,7
15085020,2024-10-01,0,7
28010370,2024-10-01,0,7
25020690,2024-10-01,18,7
29060540,2024-10-01,0,7
28040140,2024-10-01,0,7
29060270,2024-10-01,0,7
28040150,2024-10-01,0,7
29060100,2024-10-01,0,7
15070070,2024-10-01,0,7
15080070,2024-10-01,0,7
15010020,2024-10-01,0,7
25020240,2024-10-01,4,7
28010090,2024-10-01,0,7
25020090,2024-10-01,5,7
28040300,2024-10-01,0,7
17020020,2024-10-01,9.9,7
1704500201,2024-10-01,8,7
23190140,2024-10-01,9.2,7
24025040,2024-10-01,9.3,7
23100050,2024-10-01,6.5,7
23190350,2024-10-01,0,7
23145020,2024-10-01,2.2,7
16055060,2024-10-01,1.5,7
24010230,2024-10-01,0.1,7
24010640,2024-10-01,18.6,7
24040050,2024-10-01,0,7
16055010,2024-10-01,0.8,7
16055040,2024-10-01,13.8,7
23190700,2024-10-01,0,7
23125120,2024-10-01,46,7
24030210,2024-10-01,0,7
16015020,2024-10-01,0.6,7
24025020,2024-10-01,0,7
23180070,2024-10-01,98.2,7
16010010,2024-10-01,0,7
24020130,2024-10-01,0,7
37020030,2024-10-01,0,7
37035010,2024-10-01,0,7
23180020,2024-10-01,0,7
16025040,2024-10-01,24,7
23190600,2024-10-01,0,7
16035030,2024-10-01,0,7
16020010,2024-10-01,0,7
16025030,2024-10-01,0,7
16025010,2024-10-01,0,7
16055100,2024-10-01,0,7
24010650,2024-10-01,32.4,7
24010660,2024-10-01,0,7
16020080,2024-10-01,0,7
16030080,2024-10-01,0,7
23190110,2024-10-01,25,7
24020120,2024-10-01,0,7
37010020,2024-10-01,0,7
23190500,2024-10-01,1,7
16050290,2024-10-01,25.7,7
23215050,2024-10-01,12.2,7
16015100,2024-10-01,6,7
24030950,2024-10-01,0,7
23205030,2024-10-01,0,7
24010750,2024-10-01,9.2,7
24015250,2024-10-01,58,7
23125060,2024-10-01,1.2,7
23125040,2024-10-01,,7
23155040,2024-10-01,,7
24025050,2024-10-01,11,7
24015260,2024-10-01,14.6,7
23130010,2024-10-01,60.4,7
23210020,2024-10-01,0,7
24020040,2024-10-01,0.2,7
24010820,2024-10-01,0,7
37010010,2024-10-01,1,7
37020020,2024-10-01,0,7
24055040,2024-10-01,1.4,7
23195090,2024-10-01,0,7
24011070,2024-10-01,,7
16035010,2024-10-01,0,7
23200010,2024-10-01,0,7
24010760,2024-10-01,6,7
24010670,2024-10-01,25,7
16030090,2024-10-01,0,7
24020080,2024-10-01,0,7
23205020,2024-10-01,0,7
23160010,2024-10-01,10,7
24055030,2024-10-01,0,7
25020970,2024-10-01,7,7
37015020,2024-10-01,0,7
23125050,2024-10-01,39.5,7
24035400,2024-10-01,0,7
23190440,2024-10-01,0,7
24030340,2024-10-01,0,7
37050050,2024-10-01,0,7
16010110,2024-10-01,10.1,7
23195110,2024-10-01,1.1,7
24050100,2024-10-01,0,7
37050010,2024-10-01,0,7
24030270,2024-10-01,1.1,7
16030140,2024-10-01,0,7
16020140,2024-10-01,0,7
24050060,2024-10-01,0,7
24030680,2024-10-01,1,7
24030750,2024-10-01,2.3,7
24010240,2024-10-01,,7
23180100,2024-10-01,0,7
23147020,2024-10-01,5,7
16040050,2024-10-01,3,7
37050040,2024-10-01,0,7
16010040,2024-10-01,0,7
24020150,2024-10-01,0,7
16055020,2024-10-01,3.5,7
23190130,2024-10-01,0,7
23185010,2024-10-01,70,7
23190560,2024-10-01,16.6,7
24050070,2024-10-01,0,7
24030350,2024-10-01,0,7
24015300,2024-10-01,0,7
24035070,2024-10-01,0,7
24015220,2024-10-01,0,7
24035120,2024-10-01,0,7
24035130,2024-10-01,0,7
24035430,2024-10-01,0,7
24035260,2024-10-01,,7
24035330,2024-10-01,0,7
24035340,2024-10-01,0,7
36015010,2024-10-01,0,7
35075020,2024-10-01,0,7
35085050,2024-10-01,0.2,7
35215020,2024-10-01,0,7
35090050,2024-10-01,,7
24030230,2024-10-01,0,7
23120250,2024-10-01,1.5,7
23125140,2024-10-01,1.7,7
24010180,2024-10-01,0,7
24030260,2024-10-01,0,7
24030310,2024-10-01,0,7
23125100,2024-10-01,0.5,7
35075010,2024-10-01,0,7
35075040,2024-10-01,0,7
35195020,2024-10-01,0,7
35210050,2024-10-01,0,7
24015090,2024-10-01,19,7
35230040,2024-10-01,0,7
36025010,2024-10-01,0,7
35235040,2024-10-01,0,7
35235050,2024-10-01,0,7
24035040,2024-10-01,0,7
35070080,2024-10-01,0,7
35070040,2024-10-01,0,7
35070210,2024-10-01,0,7
35070020,2024-10-01,0,7
35080060,2024-10-01,0,7
36030030,2024-10-01,,7
35070260,2024-10-01,0,7
35070070,2024-10-01,0,7
35070100,2024-10-01,0,7
35080070,2024-10-01,0,7
24030240,2024-10-01,0,7
24010830,2024-10-01,0,7
24010810,2024-10-01,18.7,7
23125090,2024-10-01,7.6,7
35070010,2024-10-01,0,7
35070180,2024-10-01,0,7
23120050,2024-10-01,0,7
24030800,2024-10-01,0,7
24010630,2024-10-01,6.8,7
24030400,2024-10-01,0,7
35080010,2024-10-01,0,7
35190070,2024-10-01,0,7
35085040,2024-10-01,0,7
24035310,2024-10-01,0,7
24035250,2024-10-01,0,7
35210010,2024-10-01,0,7
35085020,2024-10-01,0.9,7
35195050,2024-10-01,22,7
35190030,2024-10-01,0,7
24015360,2024-10-01,2.3,7
24035020,2024-10-01,0,7
35075030,2024-10-01,0,7
21010140,2024-10-01,2,7
21020050,2024-10-01,0,7
21060070,2024-10-01,0,7
21110040,2024-10-01,1,7
21050140,2024-10-01,0,7
44045020,2024-10-01,0.5,7
21135030,2024-10-01,0,7
21145040,2024-10-01,0,7
21110330,2024-10-01,0,7
21110070,2024-10-01,0,7
21110180,2024-10-01,0,7
44040020,2024-10-01,0,7
21140080,2024-10-01,0,7
21060090,2024-10-01,3,7
21050170,2024-10-01,0,7
21080080,2024-10-01,1.3,7
21080070,2024-10-01,3,7
44045010,2024-10-01,0,7
44030060,2024-10-01,0,7
21010050,2024-10-01,0,7
21040050,2024-10-01,0,7
21050090,2024-10-01,3,7
21050290,2024-10-01,0,7
21010110,2024-10-01,0,7
21055030,2024-10-01,10.2,7
21030080,2024-10-01,0,7
21020040,2024-10-01,0,7
21080030,2024-10-01,20,7
21090020,2024-10-01,18,7
21030090,2024-10-01,0,7
21010190,2024-10-01,0,7
21015030,2024-10-01,4.5,7
21115100,2024-10-01,0,7
44135010,2024-10-01,0,7
21010160,2024-10-01,9,7
21060080,2024-10-01,0,7
21065040,2024-10-01,0,7
21040030,2024-10-01,0,7
21010040,2024-10-01,0,7
21145080,2024-10-01,8.4,7
21110460,2024-10-01,0,7
21110160,2024-10-01,1,7
21110440,2024-10-01,2,7
21040020,2024-10-01,0,7
21130110,2024-10-01,0,7
21010230,2024-10-01,0,7
21110400,2024-10-01,1.6,7
21140120,2024-10-01,0,7
21060100,2024-10-01,9,7
21025030,2024-10-01,0,7
26205080,2024-10-01,43.6,7
26210090,2024-10-01,6,7
27010870,2024-10-01,0,7
23085080,2024-10-01,0,7
27010820,2024-10-01,63,7
27011120,2024-10-01,8,7
26175030,2024-10-01,6.8,7
26170150,2024-10-01,9,7
26220110,2024-10-01,3,7
23080640,2024-10-01,4,7
27010810,2024-10-01,8,7
27015090,2024-10-01,1.5,7
27020190,2024-10-01,0,7
23085110,2024-10-01,9,7
26240160,2024-10-01,4,7
27011270,2024-10-01,5.5,7
11075020,2024-10-01,2,7
12015020,2024-10-01,5.2,7
23080650,2024-10-01,9,7
25020420,2024-10-01,6,7
26160090,2024-10-01,22,7
11010010,2024-10-01,0,7
26230010,2024-10-01,1,7
26230240,2024-10-01,0.3,7
27010830,2024-10-01,3,7
23080740,2024-10-01,17,7
23080760,2024-10-01,0,7
26180180,2024-10-01,14,7
26210080,2024-10-01,7,7
27010800,2024-10-01,0,7
26195020,2024-10-01,7.3,7
23085140,2024-10-01,42,7
26230140,2024-10-01,0,7
23085030,2024-10-01,20.8,7
26180160,2024-10-01,3,7
26230200,2024-10-01,3.6,7
11110020,2024-10-01,3.4,7
11110010,2024-10-01,15,7
26220090,2024-10-01,0,7
26240170,2024-10-01,0,7
26210140,2024-10-01,0,7
27010900,2024-10-01,0,7
26240100,2024-10-01,7,7
26170190,2024-10-01,8.3,7
25020530,2024-10-01,0,7
26185020,2024-10-01,27.3,7
27020210,2024-10-01,0,7
26175040,2024-10-01,7.2,7
26160080,2024-10-01,0,7
12010120,2024-10-01,20.5,7
27020220,2024-10-01,4.1,7
26230110,2024-10-01,17,7
26180220,2024-10-01,17.1,7
26190090,2024-10-01,8,7
26240150,2024-10-01,4,7
26250030,2024-10-01,0,7
27015260,2024-10-01,11.2,7
27040040,2024-10-01,38,7
12020010,2024-10-01,0,7
25021480,2024-10-01,55,7
26200130,2024-10-01,16.1,7
23080390,2024-10-01,5,7
35180030,2024-10-01,0,7
35095110,2024-10-01,0,7
35025110,2024-10-01,0.6,7
31015010,2024-10-01,57,7
35010010,2024-10-01,0,7
35030380,2024-10-01,0,7
35010020,2024-10-01,0,7
32155010,2024-10-01,0,7
35100020,2024-10-01,0,7
35030090,2024-10-01,6,7
35010090,2024-10-01,0,7
35010070,2024-10-01,0,7
32035010,2024-10-01,0,7
32060030,2024-10-01,4,7
35045020,2024-10-01,9.5,7
35020010,2024-10-01,0,7
35090110,2024-10-01,0,7
31095030,2024-10-01,0,7
32070060,2024-10-01,0,7
35020060,2024-10-01,0,7
32070120,2024-10-01,0,7
32070100,2024-10-01,0,7
35050010,2024-10-01,0,7
3502500006,2024-10-01,0,7
32080010,2024-10-01,0,7
35030010,2024-10-01,0,7
32060100,2024-10-01,0,7
35030290,2024-10-01,18,7
42070030,2024-10-01,0,7
35020020,2024-10-01,1,7
35030370,2024-10-01,0,7
33055010,2024-10-01,0,7
32070040,2024-10-01,0,7
35225030,2024-10-01,0,7
35105050,2024-10-01,0,7
32075050,2024-10-01,0,7
32060060,2024-10-01,0,7
21250450,2024-10-01,0,7
21250070,2024-10-01,0,7
21160030,2024-10-01,0,7
21235010,2024-10-01,0,7
21165010,2024-10-01,11,7
22060070,2024-10-01,0,7
21245010,2024-10-01,0,7
21250500,2024-10-01,0,7
21245140,2024-10-01,0,7
23025040,2024-10-01,12,7
21210240,2024-10-01,0,7
21255090,2024-10-01,0,7
22050060,2024-10-01,0,7
21210020,2024-10-01,0,7
23050080,2024-10-01,0,7
23020100,2024-10-01,32.8,7
21255170,2024-10-01,0,7
21215080,2024-10-01,,7
21185080,2024-10-01,0,7
21210230,2024-10-01,0,7
22050040,2024-10-01,0,7
21130010,2024-10-01,2,7
22045010,2024-10-01,0,7
22065040,2024-10-01,8.2,7
22050030,2024-10-01,0,7
22020030,2024-10-01,1,7
22070010,2024-10-01,2.8,7
23055040,2024-10-01,28,7
21135020,2024-10-01,0.5,7
21190290,2024-10-01,0,7
21230090,2024-10-01,0,7
21255120,2024-10-01,0,7
22020050,2024-10-01,4,7
22050090,2024-10-01,0,7
22055020,2024-10-01,26.3,7
23050230,2024-10-01,3,7
23050100,2024-10-01,2.2,7
21185030,2024-10-01,0,7
23060150,2024-10-01,0,7
21160040,2024-10-01,0,7
2125500032,2024-10-01,5.2,7
26075080,2024-10-01,11.6,7
26080310,2024-10-01,1,7
26145020,2024-10-01,0,7
26080280,2024-10-01,0,7
26090630,2024-10-01,0,7
26095320,2024-10-01,0,7
26020250,2024-10-01,0,7
26010020,2024-10-01,5.1,7
54025010,2024-10-01,6.2,7
26120160,2024-10-01,15,7
26020470,2024-10-01,20,7
26105140,2024-10-01,0.2,7
26110300,2024-10-01,0,7
26055120,2024-10-01,2.9,7
26140180,2024-10-01,0,7
26140090,2024-10-01,2,7
26155170,2024-10-01,0.4,7
26070760,2024-10-01,0,7
26025070,2024-10-01,1.8,7
26130560,2024-10-01,4,7
26050060,2024-10-01,0,7
26145030,2024-10-01,0,7
26030050,2024-10-01,0.5,7
26010030,2024-10-01,22,7
26025100,2024-10-01,9.3,7
53100040,2024-10-01,0,7
26150060,2024-10-01,0,7
26080070,2024-10-01,0,7
26100830,2024-10-01,,7
26135100,2024-10-01,0,7
26075010,2024-10-01,11.5,7
54020060,2024-10-01,6,7
26025090,2024-10-01,18.3,7
26025110,2024-10-01,0,7
26060020,2024-10-01,15,7
53110130,2024-10-01,0,7
26090060,2024-10-01,2,7
26100770,2024-10-01,0,7
26100780,2024-10-01,0,7
26105110,2024-10-01,,7
26110040,2024-10-01,0,7
26110150,2024-10-01,0,7
26110230,2024-10-01,0,7
26020130,2024-10-01,10,7
26120150,2024-10-01,0,7
26120170,2024-10-01,11,7
26130020,2024-10-01,1.3,7
26130170,2024-10-01,0,7
26135160,2024-10-01,1.6,7
26150160,2024-10-01,0,7
26160100,2024-10-01,0,7
26170290,2024-10-01,0,7
54010010,2024-10-01,10,7
54020010,2024-10-01,11,7
26120120,2024-10-01,5.8,7
54030020,2024-10-01,0,7
51025090,2024-10-01,35.5,7
51020040,2024-10-01,,7
52045010,2024-10-01,0,7
44015060,2024-10-01,0,7
52055220,2024-10-01,0.9,7
52020020,2024-10-01,7.6,7
44010110,2024-10-01,0,7
52050120,2024-10-01,3.7,7
52030090,2024-10-01,,7
52040060,2024-10-01,26.1,7
52050110,2024-10-01,0,7
47015040,2024-10-01,0,7
52065020,2024-10-01,12,7
52055030,2024-10-01,1.5,7
53020010,2024-10-01,3,7
44015030,2024-10-01,9,7
52055210,2024-10-01,0,7
47045010,2024-10-01,0,7
53045040,2024-10-01,,7
52045030,2024-10-01,24.3,7
52025090,2024-10-01,5.5,7
52025020,2024-10-01,9.1,7
52040160,2024-10-01,0.3,7
52045040,2024-10-01,1.3,7
52040040,2024-10-01,10.2,7
47010150,2024-10-01,0,7
44010090,2024-10-01,0,7
47010050,2024-10-01,0.5,7
52025080,2024-10-01,0,7
44010030,2024-10-01,0,7
47010220,2024-10-01,0,7
52030060,2024-10-01,0,7
52030030,2024-10-01,0.5,7
52010180,2024-10-01,0,7
47020020,2024-10-01,13,7
52050060,2024-10-01,0,7
52010040,2024-10-01,5.4,7
47010030,2024-10-01,0,7
47010230,2024-10-01,6.3,7
47010090,2024-10-01,0,7
47020010,2024-10-01,0,7
52010160,2024-10-01,0.5,7
47010180,2024-10-01,1.2,7
47010110,2024-10-01,0,7
52010050,2024-10-01,1.6,7
52040050,2024-10-01,10.2,7
47015100,2024-10-01,0,7
53050020,2024-10-01,22,7
53060020,2024-10-01,8,7
47060010,2024-10-01,3,7
47010020,2024-10-01,0,7
53070050,2024-10-01,37,7
52020010,2024-10-01,0,7
52050090,2024-10-01,0.8,7
52055090,2024-10-01,16.8,7
52050080,2024-10-01,16.4,7
52050140,2024-10-01,0,7
52055060,2024-10-01,0.4,7
52050130,2024-10-01,0,7
52010030,2024-10-01,0,7
52080010,2024-10-01,0,7
51020010,2024-10-01,35,7
52070010,2024-10-01,14,7
52050010,2024-10-01,0.5,7
52035040,2024-10-01,4.4,7
52050040,2024-10-01,4,7
52060040,2024-10-01,1.5,7
52050050,2024-10-01,14.9,7
52050100,2024-10-01,0.7,7
52090010,2024-10-01,40,7
52020070,2024-10-01,1.8,7
52050020,2024-10-01,0.4,7
52020050,2024-10-01,0,7
53070030,2024-10-01,120,7
52045080,2024-10-01,1.9,7
47015080,2024-10-01,0.7,7
52010020,2024-10-01,0,7
52070030,2024-10-01,11,7
52020190,2024-10-01,4.6,7
52045090,2024-10-01,2,7
44010100,2024-10-01,1.5,7
52040070,2024-10-01,8.6,7
52010140,2024-10-01,1.1,7
52015010,2024-10-01,20.2,7
52045070,2024-10-01,0,7
52050190,2024-10-01,0,7
52055200,2024-10-01,7.4,7
52025060,2024-10-01,0,7
35020280,2024-10-01,0,7
47075010,2024-10-01,0,7
24010170,2024-10-01,0,7
35060120,2024-10-01,0,7
35067130,2024-10-01,0,7
21205012,2024-10-01,2.5,7
21205980,2024-10-01,2.8,7
21205720,2024-10-01,0,7
35020300,2024-10-01,0,7
24015120,2024-10-01,0,7
21195120,2024-10-01,0,7
21205740,2024-10-01,0,7
21195060,2024-10-01,0,7
23060190,2024-10-01,0,7
23065110,2024-10-01,0,7
21230120,2024-10-01,0,7
35020290,2024-10-01,0,7
21205420,2024-10-01,1.3,7
21206020,2024-10-01,0,7
21206280,2024-10-01,0,7
23060260,2024-10-01,1.5,7
2401500040,2024-10-01,0,7
24010070,2024-10-01,0,7
21205660,2024-10-01,0,7
23120240,2024-10-01,0,7
21201550,2024-10-01,1.3,7
21205920,2024-10-01,0,7
23060200,2024-10-01,0,7
24011060,2024-10-01,0,7
21205960,2024-10-01,0,7
21205940,2024-10-01,0.4,7
21206260,2024-10-01,0,7
21190310,2024-10-01,0,7
21206060,2024-10-01,1,7
35025060,2024-10-01,0,7
21205700,2024-10-01,0,7
21201640,2024-10-01,0,7
21201240,2024-10-01,0,7
21206650,2024-10-01,1.2,7
21201920,2024-10-01,0,7
35060180,2024-10-01,0,7
21200160,2024-10-01,0,7
21206600,2024-10-01,0,7
21205710,2024-10-01,0.5,7
21190030,2024-10-01,0,7
21195190,2024-10-01,0,7
21200620,2024-10-01,0,7
21190270,2024-10-01,0,7
21202160,2024-10-01,0,7
21190350,2024-10-01,0.5,7
21205910,2024-10-01,0,7
23060370,2024-10-01,0,7
17015010,2024-10-02,12.8,7
17025020,2024-10-02,2.1,7
15015050,2024-10-02,1.6,7
14015080,2024-10-02,0,7
15065180,2024-10-02,2.3,7
28025502,2024-10-02,0,7
13035501,2024-10-02,0,7
12015070,2024-10-02,0,7
23155030,2024-10-02,10.3,7
23195502,2024-10-02,0,7
16015010,2024-10-02,0,7
27015330,2024-10-02,0.6,7
23085270,2024-10-02,2.9,7
26155110,2024-10-02,4.5,7
26135040,2024-10-02,2.2,7
26125061,2024-10-02,3.2,7
21245040,2024-10-02,1.1,7
21205791,2024-10-02,8.6,7
21202280,2024-10-02,4.6,7
26075040,2024-10-02,4.6,7
21115020,2024-10-02,20.7,7
52045020,2024-10-02,2.4,7
52055230,2024-10-02,3.6,7
11045010,2024-10-02,0.1,7
53115010,2024-10-02,0,7
37055010,2024-10-02,0,7
38015030,2024-10-02,0,7
35035020,2024-10-02,0.4,7
34015010,2024-10-02,0,7
48015050,2024-10-02,0,7
26125120,2024-10-02,17,7
2120080,2024-10-02,0,7
2401042,2024-10-02,5,7
2120659,2024-10-02,0,7
2120629,2024-10-02,3.1,7
2120516,2024-10-02,5.7,7
2401036,2024-10-02,6,7
2119514,2024-10-02,14.1,7
2306517,2024-10-02,0.9,7
2120112,2024-10-02,3,7
2120647,2024-10-02,20,7
2306039,2024-10-02,4.5,7
2120646,2024-10-02,3.6,7
2119022,2024-10-02,2.6,7
2306507,2024-10-02,25.2,7
2119047,2024-10-02,6.4,7
2306033,2024-10-02,9.8,7
2120644,2024-10-02,2,7
2401043,2024-10-02,16.2,7
2401513,2024-10-02,12.6,7
2401115,2024-10-02,14.7,7
2120190,2024-10-02,34.9,7
2120074,2024-10-02,0.2,7
2306308,2024-10-02,6.2,7
2120652,2024-10-02,34.2,7
2120174,2024-10-02,4.1,7
2120166,2024-10-02,9.8,7
2119046,2024-10-02,1.9,7
2120182,2024-10-02,8.2,7
2120168,2024-10-02,0,7
2401037,2024-10-02,9,7
2401057,2024-10-02,5,7
2401515,2024-10-02,0.5,7
2120540,2024-10-02,0,7
2306040,2024-10-02,6,7
2120077,2024-10-02,5.8,7
2123007,2024-10-02,2.7,7
2401534,2024-10-02,4.2,7
26030150,2024-10-02,31.4,7
26020030,2024-10-02,85,7
25025080,2024-10-02,0,7
29015000,2024-10-02,0,7
29030050,2024-10-02,0,7
25025170,2024-10-02,3.2,7
25020140,2024-10-02,0,7
29040240,2024-10-02,0,7
29040230,2024-10-02,0,7
25025160,2024-10-02,0,7
25021350,2024-10-02,0,7
25025190,2024-10-02,0,7
29040310,2024-10-02,0,7
25020470,2024-10-02,0,7
12030010,2024-10-02,0,7
29035110,2024-10-02,0,7
14010050,2024-10-02,0,7
29035080,2024-10-02,0,7
14010010,2024-10-02,0,7
29040260,2024-10-02,0,7
29040250,2024-10-02,0,7
25021280,2024-10-02,0,7
29040300,2024-10-02,0,7
14010020,2024-10-02,0,7
29040020,2024-10-02,0,7
25020700,2024-10-02,0,7
25020960,2024-10-02,5,7
13015040,2024-10-02,0,7
29035040,2024-10-02,0,7
13090050,2024-10-02,0,7
13085010,2024-10-02,5,7
13075020,2024-10-02,0,7
13090040,2024-10-02,0,7
25025270,2024-10-02,0,7
13085030,2024-10-02,0,7
25025030,2024-10-02,0,7
25025380,2024-10-02,0,7
12045020,2024-10-02,0,7
29040450,2024-10-02,0.7,7
25020760,2024-10-02,0,7
25025210,2024-10-02,0,7
25025100,2024-10-02,0,7
25020950,2024-10-02,0,7
13075010,2024-10-02,0,7
12045010,2024-10-02,0,7
13030010,2024-10-02,0,7
25021370,2024-10-02,0,7
29035000,2024-10-02,0,7
25025240,2024-10-02,0,7
29060090,2024-10-02,6,7
28040030,2024-10-02,0.2,7
28015070,2024-10-02,0,7
28040010,2024-10-02,0,7
28010360,2024-10-02,5,7
15060180,2024-10-02,3,7
25021640,2024-10-02,0,7
25020250,2024-10-02,0,7
15030010,2024-10-02,0,7
25021600,2024-10-02,6,7
1506500197,2024-10-02,0,7
28010340,2024-10-02,,7
29060200,2024-10-02,0,7
15045010,2024-10-02,0,7
15075030,2024-10-02,0,7
15085030,2024-10-02,0,7
2804500195,2024-10-02,1.3,7
29060040,2024-10-02,0,7
25025002,2024-10-02,0.7,7
15010010,2024-10-02,9,7
1501500196,2024-10-02,25.7,7
28040100,2024-10-02,0,7
15010501,2024-10-02,0,7
15010300,2024-10-02,0,7
25021240,2024-10-02,0,7
29060170,2024-10-02,0,7
29060210,2024-10-02,0,7
25020220,2024-10-02,0,7
25021500,2024-10-02,0,7
29065000,2024-10-02,0,7
28010040,2024-10-02,1,7
25021630,2024-10-02,0,7
28035020,2024-10-02,0,7
28035010,2024-10-02,9,7
15085020,2024-10-02,0,7
28010370,2024-10-02,0,7
25020690,2024-10-02,0,7
29060540,2024-10-02,,7
28040140,2024-10-02,0,7
29060270,2024-10-02,14,7
28040150,2024-10-02,0,7
29060100,2024-10-02,9,7
15070070,2024-10-02,0,7
15080070,2024-10-02,0,7
15010020,2024-10-02,0,7
25020240,2024-10-02,0,7
28010090,2024-10-02,3.9,7
25020090,2024-10-02,0,7
28040300,2024-10-02,0,7
17020020,2024-10-02,1.2,7
1704500201,2024-10-02,0.5,7
23190140,2024-10-02,3,7
24025040,2024-10-02,0.4,7
23100050,2024-10-02,31,7
23190350,2024-10-02,10.5,7
23145020,2024-10-02,8.2,7
16055060,2024-10-02,0,7
24010230,2024-10-02,2.1,7
24010640,2024-10-02,19.8,7
24040050,2024-10-02,0,7
16055010,2024-10-02,0,7
16055040,2024-10-02,0,7
23190700,2024-10-02,0,7
23125120,2024-10-02,0.9,7
24030210,2024-10-02,0,7
16015020,2024-10-02,8.4,7
24025020,2024-10-02,0,7
23180070,2024-10-02,0,7
16010010,2024-10-02,0,7
24020130,2024-10-02,0,7
37020030,2024-10-02,0,7
